agency_cd,site_no,datetime,MeanFlow_cfs,Confidence
USGS,02087500,1958-10-28,301.0,A
USGS,02087500,1958-10-29,286.0,A
USGS,02087500,1958-10-30,283.0,A
USGS,02087500,1958-10-31,272.0,A
USGS,02087500,1958-11-01,276.0,A
USGS,02087500,1958-11-02,436.0,A
USGS,02087500,1958-11-03,388.0,A
USGS,02087500,1958-11-04,366.0,A
USGS,02087500,1958-11-05,379.0,A
USGS,02087500,1958-11-06,357.0,A
USGS,02087500,1958-11-07,317.0,A
USGS,02087500,1958-11-08,301.0,A
USGS,02087500,1958-11-09,290.0,A
USGS,02087500,1958-11-10,286.0,A
USGS,02087500,1958-11-11,279.0,A
USGS,02087500,1958-11-12,268.0,A
USGS,02087500,1958-11-13,272.0,A
USGS,02087500,1958-11-14,268.0,A
USGS,02087500,1958-11-15,272.0,A
USGS,02087500,1958-11-16,272.0,A
USGS,02087500,1958-11-17,272.0,A
USGS,02087500,1958-11-18,276.0,A
USGS,02087500,1958-11-19,276.0,A
USGS,02087500,1958-11-20,276.0,A
USGS,02087500,1958-11-21,268.0,A
USGS,02087500,1958-11-22,268.0,A
USGS,02087500,1958-11-23,261.0,A
USGS,02087500,1958-11-24,261.0,A
USGS,02087500,1958-11-25,268.0,A
USGS,02087500,1958-11-26,268.0,A
USGS,02087500,1958-11-27,265.0,A
USGS,02087500,1958-11-28,258.0,A
USGS,02087500,1958-11-29,294.0,A
USGS,02087500,1958-11-30,336.0,A
USGS,02087500,1958-12-01,294.0,A
USGS,02087500,1958-12-02,305.0,A
USGS,02087500,1958-12-03,294.0,A
USGS,02087500,1958-12-04,294.0,A
USGS,02087500,1958-12-05,283.0,A
USGS,02087500,1958-12-06,276.0,A
USGS,02087500,1958-12-07,258.0,A
USGS,02087500,1958-12-08,254.0,A
USGS,02087500,1958-12-09,258.0,A
USGS,02087500,1958-12-10,258.0,A
USGS,02087500,1958-12-11,255.0,A
USGS,02087500,1958-12-12,255.0,A
USGS,02087500,1958-12-13,255.0,A
USGS,02087500,1958-12-14,255.0,A
USGS,02087500,1958-12-15,255.0,A
USGS,02087500,1958-12-16,270.0,A
USGS,02087500,1958-12-17,280.0,A
USGS,02087500,1958-12-18,300.0,A
USGS,02087500,1958-12-19,320.0,A
USGS,02087500,1958-12-20,341.0,A
USGS,02087500,1958-12-21,366.0,A
USGS,02087500,1958-12-22,362.0,A
USGS,02087500,1958-12-23,362.0,A
USGS,02087500,1958-12-24,370.0,A
USGS,02087500,1958-12-25,362.0,A
USGS,02087500,1958-12-26,332.0,A
USGS,02087500,1958-12-27,320.0,A
USGS,02087500,1958-12-28,1110.0,A
USGS,02087500,1958-12-29,6250.0,A
USGS,02087500,1958-12-30,7850.0,A
USGS,02087500,1958-12-31,6230.0,A
USGS,02087500,1959-01-01,6140.0,A
USGS,02087500,1959-01-02,6610.0,A
USGS,02087500,1959-01-03,5320.0,A
USGS,02087500,1959-01-04,2620.0,A
USGS,02087500,1959-01-05,1680.0,A
USGS,02087500,1959-01-06,1220.0,A
USGS,02087500,1959-01-07,1020.0,A
USGS,02087500,1959-01-08,890.0,A
USGS,02087500,1959-01-09,890.0,A
USGS,02087500,1959-01-10,818.0,A
USGS,02087500,1959-01-11,752.0,A
USGS,02087500,1959-01-12,666.0,A
USGS,02087500,1959-01-13,666.0,A
USGS,02087500,1959-01-14,666.0,A
USGS,02087500,1959-01-15,697.0,A
USGS,02087500,1959-01-16,709.0,A
USGS,02087500,1959-01-17,830.0,A
USGS,02087500,1959-01-18,960.0,A
USGS,02087500,1959-01-19,860.0,A
USGS,02087500,1959-01-20,727.0,A
USGS,02087500,1959-01-21,672.0,A
USGS,02087500,1959-01-22,890.0,A
USGS,02087500,1959-01-23,1550.0,A
USGS,02087500,1959-01-24,2150.0,A
USGS,02087500,1959-01-25,1580.0,A
USGS,02087500,1959-01-26,1080.0,A
USGS,02087500,1959-01-27,890.0,A
USGS,02087500,1959-01-28,830.0,A
USGS,02087500,1959-01-29,782.0,A
USGS,02087500,1959-01-30,782.0,A
USGS,02087500,1959-01-31,709.0,A
USGS,02087500,1959-02-01,642.0,A
USGS,02087500,1959-02-02,594.0,A
USGS,02087500,1959-02-03,600.0,A
USGS,02087500,1959-02-04,1140.0,A
USGS,02087500,1959-02-05,3780.0,A
USGS,02087500,1959-02-06,4420.0,A
USGS,02087500,1959-02-07,4170.0,A
USGS,02087500,1959-02-08,3040.0,A
USGS,02087500,1959-02-09,1620.0,A
USGS,02087500,1959-02-10,1420.0,A
USGS,02087500,1959-02-11,1280.0,A
USGS,02087500,1959-02-12,1150.0,A
USGS,02087500,1959-02-13,1350.0,A
USGS,02087500,1959-02-14,2520.0,A
USGS,02087500,1959-02-15,2790.0,A
USGS,02087500,1959-02-16,2940.0,A
USGS,02087500,1959-02-17,2940.0,A
USGS,02087500,1959-02-18,2290.0,A
USGS,02087500,1959-02-19,1620.0,A
USGS,02087500,1959-02-20,1420.0,A
USGS,02087500,1959-02-21,1180.0,A
USGS,02087500,1959-02-22,990.0,A
USGS,02087500,1959-02-23,960.0,A
USGS,02087500,1959-02-24,990.0,A
USGS,02087500,1959-02-25,925.0,A
USGS,02087500,1959-02-26,830.0,A
USGS,02087500,1959-02-27,782.0,A
USGS,02087500,1959-02-28,746.0,A
USGS,02087500,1959-03-01,697.0,A
USGS,02087500,1959-03-02,830.0,A
USGS,02087500,1959-03-03,1150.0,A
USGS,02087500,1959-03-04,1550.0,A
USGS,02087500,1959-03-05,1680.0,A
USGS,02087500,1959-03-06,2940.0,A
USGS,02087500,1959-03-07,4080.0,A
USGS,02087500,1959-03-08,3820.0,A
USGS,02087500,1959-03-09,3080.0,A
USGS,02087500,1959-03-10,1680.0,A
USGS,02087500,1959-03-11,1280.0,A
USGS,02087500,1959-03-12,1150.0,A
USGS,02087500,1959-03-13,1050.0,A
USGS,02087500,1959-03-14,960.0,A
USGS,02087500,1959-03-15,925.0,A
USGS,02087500,1959-03-16,890.0,A
USGS,02087500,1959-03-17,860.0,A
USGS,02087500,1959-03-18,740.0,A
USGS,02087500,1959-03-19,672.0,A
USGS,02087500,1959-03-20,636.0,A
USGS,02087500,1959-03-21,642.0,A
USGS,02087500,1959-03-22,660.0,A
USGS,02087500,1959-03-23,630.0,A
USGS,02087500,1959-03-24,600.0,A
USGS,02087500,1959-03-25,552.0,A
USGS,02087500,1959-03-26,498.0,A
USGS,02087500,1959-03-27,600.0,A
USGS,02087500,1959-03-28,890.0,A
USGS,02087500,1959-03-29,830.0,A
USGS,02087500,1959-03-30,925.0,A
USGS,02087500,1959-03-31,1620.0,A
USGS,02087500,1959-04-01,1820.0,A
USGS,02087500,1959-04-02,1750.0,A
USGS,02087500,1959-04-03,2940.0,A
USGS,02087500,1959-04-04,3400.0,A
USGS,02087500,1959-04-05,2940.0,A
USGS,02087500,1959-04-06,1820.0,A
USGS,02087500,1959-04-07,1280.0,A
USGS,02087500,1959-04-08,1050.0,A
USGS,02087500,1959-04-09,890.0,A
USGS,02087500,1959-04-10,806.0,A
USGS,02087500,1959-04-11,770.0,A
USGS,02087500,1959-04-12,1700.0,A
USGS,02087500,1959-04-13,6080.0,A
USGS,02087500,1959-04-14,7270.0,A
USGS,02087500,1959-04-15,6330.0,A
USGS,02087500,1959-04-16,6140.0,A
USGS,02087500,1959-04-17,5390.0,A
USGS,02087500,1959-04-18,2210.0,A
USGS,02087500,1959-04-19,2810.0,A
USGS,02087500,1959-04-20,6890.0,A
USGS,02087500,1959-04-21,7270.0,A
USGS,02087500,1959-04-22,6510.0,A
USGS,02087500,1959-04-23,5590.0,A
USGS,02087500,1959-04-24,4250.0,A
USGS,02087500,1959-04-25,3570.0,A
USGS,02087500,1959-04-26,2260.0,A
USGS,02087500,1959-04-27,1620.0,A
USGS,02087500,1959-04-28,1380.0,A
USGS,02087500,1959-04-29,1150.0,A
USGS,02087500,1959-04-30,1020.0,A
USGS,02087500,1959-05-01,890.0,A
USGS,02087500,1959-05-02,794.0,A
USGS,02087500,1959-05-03,764.0,A
USGS,02087500,1959-05-04,890.0,A
USGS,02087500,1959-05-05,794.0,A
USGS,02087500,1959-05-06,830.0,A
USGS,02087500,1959-05-07,794.0,A
USGS,02087500,1959-05-08,678.0,A
USGS,02087500,1959-05-09,594.0,A
USGS,02087500,1959-05-10,528.0,A
USGS,02087500,1959-05-11,624.0,A
USGS,02087500,1959-05-12,516.0,A
USGS,02087500,1959-05-13,480.0,A
USGS,02087500,1959-05-14,1650.0,A
USGS,02087500,1959-05-15,860.0,A
USGS,02087500,1959-05-16,691.0,A
USGS,02087500,1959-05-17,546.0,A
USGS,02087500,1959-05-18,474.0,A
USGS,02087500,1959-05-19,463.0,A
USGS,02087500,1959-05-20,468.0,A
USGS,02087500,1959-05-21,777.0,A
USGS,02087500,1959-05-22,1020.0,A
USGS,02087500,1959-05-23,960.0,A
USGS,02087500,1959-05-24,770.0,A
USGS,02087500,1959-05-25,600.0,A
USGS,02087500,1959-05-26,504.0,A
USGS,02087500,1959-05-27,457.0,A
USGS,02087500,1959-05-28,431.0,A
USGS,02087500,1959-05-29,420.0,A
USGS,02087500,1959-05-30,410.0,A
USGS,02087500,1959-05-31,402.0,A
USGS,02087500,1959-06-01,510.0,A
USGS,02087500,1959-06-02,662.0,A
USGS,02087500,1959-06-03,1460.0,A
USGS,02087500,1959-06-04,2500.0,A
USGS,02087500,1959-06-05,4250.0,A
USGS,02087500,1959-06-06,3910.0,A
USGS,02087500,1959-06-07,3910.0,A
USGS,02087500,1959-06-08,1810.0,A
USGS,02087500,1959-06-09,794.0,A
USGS,02087500,1959-06-10,600.0,A
USGS,02087500,1959-06-11,516.0,A
USGS,02087500,1959-06-12,468.0,A
USGS,02087500,1959-06-13,442.0,A
USGS,02087500,1959-06-14,406.0,A
USGS,02087500,1959-06-15,370.0,A
USGS,02087500,1959-06-16,349.0,A
USGS,02087500,1959-06-17,320.0,A
USGS,02087500,1959-06-18,298.0,A
USGS,02087500,1959-06-19,286.0,A
USGS,02087500,1959-06-20,276.0,A
USGS,02087500,1959-06-21,268.0,A
USGS,02087500,1959-06-22,261.0,A
USGS,02087500,1959-06-23,265.0,A
USGS,02087500,1959-06-24,254.0,A
USGS,02087500,1959-06-25,370.0,A
USGS,02087500,1959-06-26,301.0,A
USGS,02087500,1959-06-27,265.0,A
USGS,02087500,1959-06-28,241.0,A
USGS,02087500,1959-06-29,231.0,A
USGS,02087500,1959-06-30,221.0,A
USGS,02087500,1959-07-01,228.0,A
USGS,02087500,1959-07-02,209.0,A
USGS,02087500,1959-07-03,488.0,A
USGS,02087500,1959-07-04,890.0,A
USGS,02087500,1959-07-05,709.0,A
USGS,02087500,1959-07-06,384.0,A
USGS,02087500,1959-07-07,294.0,A
USGS,02087500,1959-07-08,251.0,A
USGS,02087500,1959-07-09,231.0,A
USGS,02087500,1959-07-10,581.0,A
USGS,02087500,1959-07-11,4000.0,A
USGS,02087500,1959-07-12,5490.0,A
USGS,02087500,1959-07-13,5680.0,A
USGS,02087500,1959-07-14,2840.0,A
USGS,02087500,1959-07-15,2150.0,A
USGS,02087500,1959-07-16,2290.0,A
USGS,02087500,1959-07-17,1320.0,A
USGS,02087500,1959-07-18,800.0,A
USGS,02087500,1959-07-19,588.0,A
USGS,02087500,1959-07-20,552.0,A
USGS,02087500,1959-07-21,964.0,A
USGS,02087500,1959-07-22,1620.0,A
USGS,02087500,1959-07-23,1620.0,A
USGS,02087500,1959-07-24,1020.0,A
USGS,02087500,1959-07-25,709.0,A
USGS,02087500,1959-07-26,1600.0,A
USGS,02087500,1959-07-27,2790.0,A
USGS,02087500,1959-07-28,2170.0,A
USGS,02087500,1959-07-29,1750.0,A
USGS,02087500,1959-07-30,1620.0,A
USGS,02087500,1959-07-31,2980.0,A
USGS,02087500,1959-08-01,4000.0,A
USGS,02087500,1959-08-02,2060.0,A
USGS,02087500,1959-08-03,1080.0,A
USGS,02087500,1959-08-04,750.0,A
USGS,02087500,1959-08-05,900.0,A
USGS,02087500,1959-08-06,800.0,A
USGS,02087500,1959-08-07,700.0,A
USGS,02087500,1959-08-08,600.0,A
USGS,02087500,1959-08-09,550.0,A
USGS,02087500,1959-08-10,500.0,A
USGS,02087500,1959-08-11,460.0,A
USGS,02087500,1959-08-12,460.0,A
USGS,02087500,1959-08-13,440.0,A
USGS,02087500,1959-08-14,420.0,A
USGS,02087500,1959-08-15,400.0,A
USGS,02087500,1959-08-16,360.0,A
USGS,02087500,1959-08-17,300.0,A
USGS,02087500,1959-08-18,280.0,A
USGS,02087500,1959-08-19,260.0,A
USGS,02087500,1959-08-20,240.0,A
USGS,02087500,1959-08-21,240.0,A
USGS,02087500,1959-08-22,220.0,A
USGS,02087500,1959-08-23,220.0,A
USGS,02087500,1959-08-24,240.0,A
USGS,02087500,1959-08-25,460.0,A
USGS,02087500,1959-08-26,340.0,A
USGS,02087500,1959-08-27,300.0,A
USGS,02087500,1959-08-28,280.0,A
USGS,02087500,1959-08-29,300.0,A
USGS,02087500,1959-08-30,500.0,A
USGS,02087500,1959-08-31,3000.0,A
USGS,02087500,1959-09-01,2150.0,A
USGS,02087500,1959-09-02,1190.0,A
USGS,02087500,1959-09-03,612.0,A
USGS,02087500,1959-09-04,1620.0,A
USGS,02087500,1959-09-05,1500.0,A
USGS,02087500,1959-09-06,1720.0,A
USGS,02087500,1959-09-07,4580.0,A
USGS,02087500,1959-09-08,4250.0,A
USGS,02087500,1959-09-09,3740.0,A
USGS,02087500,1959-09-10,1750.0,A
USGS,02087500,1959-09-11,860.0,A
USGS,02087500,1959-09-12,630.0,A
USGS,02087500,1959-09-13,498.0,A
USGS,02087500,1959-09-14,447.0,A
USGS,02087500,1959-09-15,420.0,A
USGS,02087500,1959-09-16,402.0,A
USGS,02087500,1959-09-17,357.0,A
USGS,02087500,1959-09-18,328.0,A
USGS,02087500,1959-09-19,313.0,A
USGS,02087500,1959-09-20,301.0,A
USGS,02087500,1959-09-21,290.0,A
USGS,02087500,1959-09-22,280.0,A
USGS,02087500,1959-09-23,280.0,A
USGS,02087500,1959-09-24,270.0,A
USGS,02087500,1959-09-25,268.0,A
USGS,02087500,1959-09-26,261.0,A
USGS,02087500,1959-09-27,251.0,A
USGS,02087500,1959-09-28,251.0,A
USGS,02087500,1959-09-29,268.0,A
USGS,02087500,1959-09-30,1500.0,A
USGS,02087500,1959-10-01,2580.0,A
USGS,02087500,1959-10-02,2080.0,A
USGS,02087500,1959-10-03,1150.0,A
USGS,02087500,1959-10-04,642.0,A
USGS,02087500,1959-10-05,474.0,A
USGS,02087500,1959-10-06,410.0,A
USGS,02087500,1959-10-07,374.0,A
USGS,02087500,1959-10-08,370.0,A
USGS,02087500,1959-10-09,782.0,A
USGS,02087500,1959-10-10,1110.0,A
USGS,02087500,1959-10-11,3290.0,A
USGS,02087500,1959-10-12,3570.0,A
USGS,02087500,1959-10-13,3680.0,A
USGS,02087500,1959-10-14,4110.0,A
USGS,02087500,1959-10-15,5610.0,A
USGS,02087500,1959-10-16,5400.0,A
USGS,02087500,1959-10-17,5120.0,A
USGS,02087500,1959-10-18,4660.0,A
USGS,02087500,1959-10-19,1990.0,A
USGS,02087500,1959-10-20,1220.0,A
USGS,02087500,1959-10-21,990.0,A
USGS,02087500,1959-10-22,890.0,A
USGS,02087500,1959-10-23,2010.0,A
USGS,02087500,1959-10-24,9740.0,A
USGS,02087500,1959-10-25,8180.0,A
USGS,02087500,1959-10-26,5440.0,A
USGS,02087500,1959-10-27,3350.0,A
USGS,02087500,1959-10-28,1980.0,A
USGS,02087500,1959-10-29,1490.0,A
USGS,02087500,1959-10-30,1350.0,A
USGS,02087500,1959-10-31,1280.0,A
USGS,02087500,1959-11-01,1180.0,A
USGS,02087500,1959-11-02,1120.0,A
USGS,02087500,1959-11-03,1020.0,A
USGS,02087500,1959-11-04,860.0,A
USGS,02087500,1959-11-05,788.0,A
USGS,02087500,1959-11-06,830.0,A
USGS,02087500,1959-11-07,1350.0,A
USGS,02087500,1959-11-08,3220.0,A
USGS,02087500,1959-11-09,3740.0,A
USGS,02087500,1959-11-10,3380.0,A
USGS,02087500,1959-11-11,1800.0,A
USGS,02087500,1959-11-12,1280.0,A
USGS,02087500,1959-11-13,1080.0,A
USGS,02087500,1959-11-14,990.0,A
USGS,02087500,1959-11-15,925.0,A
USGS,02087500,1959-11-16,830.0,A
USGS,02087500,1959-11-17,806.0,A
USGS,02087500,1959-11-18,782.0,A
USGS,02087500,1959-11-19,758.0,A
USGS,02087500,1959-11-20,727.0,A
USGS,02087500,1959-11-21,752.0,A
USGS,02087500,1959-11-22,990.0,A
USGS,02087500,1959-11-23,818.0,A
USGS,02087500,1959-11-24,794.0,A
USGS,02087500,1959-11-25,1890.0,A
USGS,02087500,1959-11-26,3740.0,A
USGS,02087500,1959-11-27,4420.0,A
USGS,02087500,1959-11-28,5030.0,A
USGS,02087500,1959-11-29,4570.0,A
USGS,02087500,1959-11-30,1910.0,A
USGS,02087500,1959-12-01,1280.0,A
USGS,02087500,1959-12-02,1080.0,A
USGS,02087500,1959-12-03,990.0,A
USGS,02087500,1959-12-04,960.0,A
USGS,02087500,1959-12-05,925.0,A
USGS,02087500,1959-12-06,890.0,A
USGS,02087500,1959-12-07,925.0,A
USGS,02087500,1959-12-08,890.0,A
USGS,02087500,1959-12-09,890.0,A
USGS,02087500,1959-12-10,776.0,A
USGS,02087500,1959-12-11,709.0,A
USGS,02087500,1959-12-12,721.0,A
USGS,02087500,1959-12-13,860.0,A
USGS,02087500,1959-12-14,1020.0,A
USGS,02087500,1959-12-15,990.0,A
USGS,02087500,1959-12-16,830.0,A
USGS,02087500,1959-12-17,764.0,A
USGS,02087500,1959-12-18,1020.0,A
USGS,02087500,1959-12-19,2940.0,A
USGS,02087500,1959-12-20,4340.0,A
USGS,02087500,1959-12-21,4340.0,A
USGS,02087500,1959-12-22,4760.0,A
USGS,02087500,1959-12-23,4250.0,A
USGS,02087500,1959-12-24,1970.0,A
USGS,02087500,1959-12-25,1490.0,A
USGS,02087500,1959-12-26,1350.0,A
USGS,02087500,1959-12-27,1180.0,A
USGS,02087500,1959-12-28,1120.0,A
USGS,02087500,1959-12-29,1180.0,A
USGS,02087500,1959-12-30,1840.0,A
USGS,02087500,1959-12-31,1750.0,A
USGS,02087500,1960-01-01,1280.0,A
USGS,02087500,1960-01-02,1080.0,A
USGS,02087500,1960-01-03,1340.0,A
USGS,02087500,1960-01-04,2650.0,A
USGS,02087500,1960-01-05,2720.0,A
USGS,02087500,1960-01-06,2150.0,A
USGS,02087500,1960-01-07,3320.0,A
USGS,02087500,1960-01-08,4760.0,A
USGS,02087500,1960-01-09,4340.0,A
USGS,02087500,1960-01-10,3740.0,A
USGS,02087500,1960-01-11,2290.0,A
USGS,02087500,1960-01-12,1820.0,A
USGS,02087500,1960-01-13,1620.0,A
USGS,02087500,1960-01-14,1520.0,A
USGS,02087500,1960-01-15,1380.0,A
USGS,02087500,1960-01-16,1250.0,A
USGS,02087500,1960-01-17,1150.0,A
USGS,02087500,1960-01-18,1120.0,A
USGS,02087500,1960-01-19,1120.0,A
USGS,02087500,1960-01-20,1020.0,A
USGS,02087500,1960-01-21,925.0,A
USGS,02087500,1960-01-22,860.0,A
USGS,02087500,1960-01-23,812.0,A
USGS,02087500,1960-01-24,770.0,A
USGS,02087500,1960-01-25,752.0,A
USGS,02087500,1960-01-26,733.0,A
USGS,02087500,1960-01-27,740.0,A
USGS,02087500,1960-01-28,794.0,A
USGS,02087500,1960-01-29,800.0,A
USGS,02087500,1960-01-30,818.0,A
USGS,02087500,1960-01-31,2450.0,A
USGS,02087500,1960-02-01,7040.0,A
USGS,02087500,1960-02-02,8550.0,A
USGS,02087500,1960-02-03,6980.0,A
USGS,02087500,1960-02-04,6610.0,A
USGS,02087500,1960-02-05,6610.0,A
USGS,02087500,1960-02-06,7950.0,A
USGS,02087500,1960-02-07,8450.0,A
USGS,02087500,1960-02-08,6420.0,A
USGS,02087500,1960-02-09,5950.0,A
USGS,02087500,1960-02-10,5590.0,A
USGS,02087500,1960-02-11,4170.0,A
USGS,02087500,1960-02-12,4760.0,A
USGS,02087500,1960-02-13,5160.0,A
USGS,02087500,1960-02-14,6890.0,A
USGS,02087500,1960-02-15,6790.0,A
USGS,02087500,1960-02-16,4600.0,A
USGS,02087500,1960-02-17,3650.0,A
USGS,02087500,1960-02-18,3740.0,A
USGS,02087500,1960-02-19,5400.0,A
USGS,02087500,1960-02-20,6700.0,A
USGS,02087500,1960-02-21,6510.0,A
USGS,02087500,1960-02-22,6890.0,A
USGS,02087500,1960-02-23,7080.0,A
USGS,02087500,1960-02-24,5910.0,A
USGS,02087500,1960-02-25,3030.0,A
USGS,02087500,1960-02-26,3650.0,A
USGS,02087500,1960-02-27,4000.0,A
USGS,02087500,1960-02-28,3910.0,A
USGS,02087500,1960-02-29,2580.0,A
USGS,02087500,1960-03-01,2010.0,A
USGS,02087500,1960-03-02,1820.0,A
USGS,02087500,1960-03-03,1880.0,A
USGS,02087500,1960-03-04,2080.0,A
USGS,02087500,1960-03-05,2150.0,A
USGS,02087500,1960-03-06,1880.0,A
USGS,02087500,1960-03-07,1680.0,A
USGS,02087500,1960-03-08,1620.0,A
USGS,02087500,1960-03-09,1580.0,A
USGS,02087500,1960-03-10,1580.0,A
USGS,02087500,1960-03-11,1620.0,A
USGS,02087500,1960-03-12,1680.0,A
USGS,02087500,1960-03-13,1820.0,A
USGS,02087500,1960-03-14,1950.0,A
USGS,02087500,1960-03-15,2220.0,A
USGS,02087500,1960-03-16,3000.0,A
USGS,02087500,1960-03-17,5580.0,A
USGS,02087500,1960-03-18,6610.0,A
USGS,02087500,1960-03-19,6700.0,A
USGS,02087500,1960-03-20,6980.0,A
USGS,02087500,1960-03-21,7170.0,A
USGS,02087500,1960-03-22,7080.0,A
USGS,02087500,1960-03-23,6700.0,A
USGS,02087500,1960-03-24,5950.0,A
USGS,02087500,1960-03-25,4040.0,A
USGS,02087500,1960-03-26,2360.0,A
USGS,02087500,1960-03-27,2010.0,A
USGS,02087500,1960-03-28,1750.0,A
USGS,02087500,1960-03-29,1620.0,A
USGS,02087500,1960-03-30,1680.0,A
USGS,02087500,1960-03-31,4330.0,A
USGS,02087500,1960-04-01,5310.0,A
USGS,02087500,1960-04-02,5490.0,A
USGS,02087500,1960-04-03,6330.0,A
USGS,02087500,1960-04-04,6610.0,A
USGS,02087500,1960-04-05,6580.0,A
USGS,02087500,1960-04-06,8150.0,A
USGS,02087500,1960-04-07,8250.0,A
USGS,02087500,1960-04-08,7850.0,A
USGS,02087500,1960-04-09,7750.0,A
USGS,02087500,1960-04-10,6730.0,A
USGS,02087500,1960-04-11,3050.0,A
USGS,02087500,1960-04-12,1750.0,A
USGS,02087500,1960-04-13,1520.0,A
USGS,02087500,1960-04-14,1420.0,A
USGS,02087500,1960-04-15,1280.0,A
USGS,02087500,1960-04-16,1180.0,A
USGS,02087500,1960-04-17,1080.0,A
USGS,02087500,1960-04-18,1080.0,A
USGS,02087500,1960-04-19,1080.0,A
USGS,02087500,1960-04-20,990.0,A
USGS,02087500,1960-04-21,925.0,A
USGS,02087500,1960-04-22,890.0,A
USGS,02087500,1960-04-23,1050.0,A
USGS,02087500,1960-04-24,990.0,A
USGS,02087500,1960-04-25,860.0,A
USGS,02087500,1960-04-26,806.0,A
USGS,02087500,1960-04-27,800.0,A
USGS,02087500,1960-04-28,2770.0,A
USGS,02087500,1960-04-29,2470.0,A
USGS,02087500,1960-04-30,1750.0,A
USGS,02087500,1960-05-01,1550.0,A
USGS,02087500,1960-05-02,1680.0,A
USGS,02087500,1960-05-03,1350.0,A
USGS,02087500,1960-05-04,1020.0,A
USGS,02087500,1960-05-05,860.0,A
USGS,02087500,1960-05-06,806.0,A
USGS,02087500,1960-05-07,782.0,A
USGS,02087500,1960-05-08,1560.0,A
USGS,02087500,1960-05-09,4940.0,A
USGS,02087500,1960-05-10,4590.0,A
USGS,02087500,1960-05-11,3490.0,A
USGS,02087500,1960-05-12,1820.0,A
USGS,02087500,1960-05-13,1880.0,A
USGS,02087500,1960-05-14,1680.0,A
USGS,02087500,1960-05-15,1250.0,A
USGS,02087500,1960-05-16,960.0,A
USGS,02087500,1960-05-17,860.0,A
USGS,02087500,1960-05-18,770.0,A
USGS,02087500,1960-05-19,715.0,A
USGS,02087500,1960-05-20,685.0,A
USGS,02087500,1960-05-21,660.0,A
USGS,02087500,1960-05-22,636.0,A
USGS,02087500,1960-05-23,606.0,A
USGS,02087500,1960-05-24,576.0,A
USGS,02087500,1960-05-25,564.0,A
USGS,02087500,1960-05-26,582.0,A
USGS,02087500,1960-05-27,846.0,A
USGS,02087500,1960-05-28,1490.0,A
USGS,02087500,1960-05-29,1890.0,A
USGS,02087500,1960-05-30,3240.0,A
USGS,02087500,1960-05-31,2950.0,A
USGS,02087500,1960-06-01,1220.0,A
USGS,02087500,1960-06-02,764.0,A
USGS,02087500,1960-06-03,746.0,A
USGS,02087500,1960-06-04,1050.0,A
USGS,02087500,1960-06-05,1050.0,A
USGS,02087500,1960-06-06,824.0,A
USGS,02087500,1960-06-07,678.0,A
USGS,02087500,1960-06-08,636.0,A
USGS,02087500,1960-06-09,516.0,A
USGS,02087500,1960-06-10,463.0,A
USGS,02087500,1960-06-11,431.0,A
USGS,02087500,1960-06-12,415.0,A
USGS,02087500,1960-06-13,402.0,A
USGS,02087500,1960-06-14,392.0,A
USGS,02087500,1960-06-15,374.0,A
USGS,02087500,1960-06-16,370.0,A
USGS,02087500,1960-06-17,392.0,A
USGS,02087500,1960-06-18,366.0,A
USGS,02087500,1960-06-19,336.0,A
USGS,02087500,1960-06-20,404.0,A
USGS,02087500,1960-06-21,384.0,A
USGS,02087500,1960-06-22,410.0,A
USGS,02087500,1960-06-23,540.0,A
USGS,02087500,1960-06-24,420.0,A
USGS,02087500,1960-06-25,420.0,A
USGS,02087500,1960-06-26,379.0,A
USGS,02087500,1960-06-27,402.0,A
USGS,02087500,1960-06-28,402.0,A
USGS,02087500,1960-06-29,341.0,A
USGS,02087500,1960-06-30,320.0,A
USGS,02087500,1960-07-01,324.0,A
USGS,02087500,1960-07-02,418.0,A
USGS,02087500,1960-07-03,406.0,A
USGS,02087500,1960-07-04,345.0,A
USGS,02087500,1960-07-05,525.0,A
USGS,02087500,1960-07-06,447.0,A
USGS,02087500,1960-07-07,370.0,A
USGS,02087500,1960-07-08,353.0,A
USGS,02087500,1960-07-09,320.0,A
USGS,02087500,1960-07-10,309.0,A
USGS,02087500,1960-07-11,691.0,A
USGS,02087500,1960-07-12,876.0,A
USGS,02087500,1960-07-13,558.0,A
USGS,02087500,1960-07-14,468.0,A
USGS,02087500,1960-07-15,678.0,A
USGS,02087500,1960-07-16,442.0,A
USGS,02087500,1960-07-17,353.0,A
USGS,02087500,1960-07-18,317.0,A
USGS,02087500,1960-07-19,301.0,A
USGS,02087500,1960-07-20,290.0,A
USGS,02087500,1960-07-21,276.0,A
USGS,02087500,1960-07-22,258.0,A
USGS,02087500,1960-07-23,251.0,A
USGS,02087500,1960-07-24,244.0,A
USGS,02087500,1960-07-25,244.0,A
USGS,02087500,1960-07-26,261.0,A
USGS,02087500,1960-07-27,276.0,A
USGS,02087500,1960-07-28,724.0,A
USGS,02087500,1960-07-29,898.0,A
USGS,02087500,1960-07-30,4030.0,A
USGS,02087500,1960-07-31,2230.0,A
USGS,02087500,1960-08-01,1080.0,A
USGS,02087500,1960-08-02,624.0,A
USGS,02087500,1960-08-03,463.0,A
USGS,02087500,1960-08-04,436.0,A
USGS,02087500,1960-08-05,397.0,A
USGS,02087500,1960-08-06,498.0,A
USGS,02087500,1960-08-07,2170.0,A
USGS,02087500,1960-08-08,1230.0,A
